,eta,razza,mangime,temperatura,peso,q_uova_mensili
777,52,Plymouth Rock,Type B,27.530753202326707,3339.373969862106,3.0
778,26,Plymouth Rock,Type C,21.870710853670857,2705.5858311843976,4.0
779,31,Sussex,Type A,25.780638245710428,2738.5101891024356,6.0
780,71,Leghorn,Type C,29.650477698676767,2096.5160006986307,7.0
781,17,Sussex,Type C,31.70599664220912,2589.267338756667,8.0
782,49,Plymouth Rock,Type A,23.258136465368157,2534.662385292306,5.0
783,14,Plymouth Rock,Type A,22.06734348738853,2773.833018414809,9.0
784,13,Rhode Island Red,Type A,29.945630067507384,3492.312116245678,7.0
785,58,Leghorn,Type B,20.02819825287366,2066.527555848864,8.0
786,31,Sussex,Type A,22.675588764609948,2340.228123404045,13.0
787,38,Plymouth Rock,Type C,20.436070705159306,2604.1098477429573,5.0
788,5,Plymouth Rock,Type A,22.503276767823063,2933.4872620999845,4.0
789,36,Sussex,Type C,22.71978919888258,2505.1657115227326,4.0
790,71,Rhode Island Red,Type B,25.81510392125591,3104.329186217641,3.0
791,24,Plymouth Rock,Type C,26.03490687029834,2985.752723886733,7.0
792,39,Leghorn,Type C,33.11393705915357,2477.3690607776357,6.0
793,21,Plymouth Rock,Type A,27.65164568748238,2857.6681509150194,8.0
794,22,Leghorn,Type A,30.851071484184295,1857.9814506471118,10.0
795,49,Sussex,Type C,21.56206036880431,2585.897603352757,3.0
796,57,Leghorn,Type A,23.38158133195541,2058.048040563645,10.0
797,72,Sussex,Type B,30.544151614680153,3088.7447213872542,5.0
798,69,Leghorn,Type B,20.79205940702792,2829.462999502292,7.0
799,5,Sussex,Type A,27.298964933656297,2286.5126531484416,8.0
800,62,Leghorn,Type B,28.990534484944007,2105.982008902143,5.0
801,30,Rhode Island Red,Type A,29.032184660787216,2773.5972918608018,3.0
802,24,Leghorn,Type C,20.34399216902063,1805.3258990332663,8.0
803,14,Leghorn,Type C,24.831620063437782,2116.0923211499935,8.0
804,63,Rhode Island Red,Type B,29.547359765737312,3560.6621056460726,3.0
805,45,Plymouth Rock,Type A,22.234996042238652,3029.3632420152962,5.0
806,9,Plymouth Rock,Type A,30.4312347249208,2784.820335615727,9.0
807,69,Leghorn,Type B,31.18887813220512,2703.9014168300814,3.0
808,21,Rhode Island Red,Type C,34.729537856692176,2987.0160405162396,13.0
809,26,Leghorn,Type B,23.147629922846143,1870.4857357072437,6.0
810,45,Sussex,Type C,32.376960014991724,2432.601325956927,3.0
811,72,Sussex,Type A,27.80444865377981,2839.924640123742,6.0
812,73,Leghorn,Type C,25.6019389421626,2480.4143602328068,5.0
813,15,Plymouth Rock,Type B,21.83565135987767,2720.2737763512196,4.0
814,60,Plymouth Rock,Type A,31.032584097313062,2997.5261734888704,5.0
815,55,Leghorn,Type B,23.537863987155305,2360.2981799074755,6.0
816,25,Leghorn,Type B,25.571330028095687,2628.385834618517,5.0
817,30,Sussex,Type C,20.938133403460526,2069.2301257456315,2.0
818,23,Plymouth Rock,Type B,32.020503737292785,2536.486866155758,3.0
819,64,Leghorn,Type C,31.49882785957465,1837.9455710452908,7.0
820,51,Sussex,Type A,31.004237450634687,3062.6373972995298,5.0
821,30,Plymouth Rock,Type C,24.4916526573783,3043.262042821764,4.0
822,44,Rhode Island Red,Type A,22.60220111398936,3357.8595552414486,2.0
823,9,Sussex,Type C,29.56329896705345,2405.4039608509242,3.0
824,25,Plymouth Rock,Type B,27.442495761698293,2570.6506584731374,5.0
825,8,Plymouth Rock,Type C,22.673787003569622,2907.8621034542043,4.0
826,27,Sussex,Type C,30.288669065747953,2909.4607980487713,4.0
827,19,Rhode Island Red,Type A,34.86689647731956,3512.5309681249632,6.0
828,12,Sussex,Type B,31.208293816130563,2964.4645636949585,9.0
829,45,Plymouth Rock,Type C,31.099795800284177,2585.4704346997355,2.0
830,23,Leghorn,Type B,34.25469129395888,2668.524272188278,11.0
831,50,Leghorn,Type C,23.044045513623534,1916.3494987964318,11.0
832,32,Sussex,Type C,28.483249473821605,2195.5706471015233,5.0
833,72,Plymouth Rock,Type B,34.694700725508255,2854.364962349158,0.0
834,19,Leghorn,Type C,22.479411664552618,1892.6991133589413,9.0
835,41,Plymouth Rock,Type B,30.503779391667813,2973.1780494871055,1.0
836,5,Sussex,Type C,28.787152189578528,2914.4403697540474,5.0
837,71,Leghorn,Type A,28.797186382830603,1896.6702495138666,7.0
838,28,Plymouth Rock,Type B,30.465059412801125,2842.1973404674313,7.0
839,31,Leghorn,Type C,33.944253843135265,1688.041092588786,6.0
840,44,Sussex,Type C,31.73872909777007,2271.860726725916,5.0
841,67,Plymouth Rock,Type A,20.84204155124315,2747.7589462841197,2.0
842,65,Leghorn,Type B,32.79092029813567,2181.3160369708025,8.0
843,40,Sussex,Type C,23.38311994888599,2517.678668230957,8.0
844,28,Leghorn,Type A,25.65371247104558,2494.6181074738297,5.0
845,28,Leghorn,Type C,26.925992204185732,2439.260228911524,2.0
846,8,Rhode Island Red,Type B,27.213590011296045,3860.349644746825,9.0
847,71,Rhode Island Red,Type C,26.527705988830352,3033.3948915068045,1.0
848,38,Sussex,Type C,34.06029941323797,2615.4007547092397,6.0
849,61,Rhode Island Red,Type C,30.590285114960366,2533.05219487944,0.0
850,53,Sussex,Type C,29.467559689350594,2762.998897711942,2.0
851,57,Rhode Island Red,Type A,20.747630416744123,3485.8196359746125,3.0
852,27,Leghorn,Type A,33.55869995390562,1866.0046884973665,9.0
853,73,Sussex,Type B,33.64085288012594,2341.8810454660916,1.0
854,57,Sussex,Type A,31.703195951451534,2535.0108161897706,7.0
855,66,Leghorn,Type A,20.10543805720429,2503.38910942384,7.0
856,45,Sussex,Type B,20.85920376616435,3060.945315591197,6.0
857,61,Sussex,Type A,23.378355534027346,3021.503302524412,4.0
858,64,Rhode Island Red,Type A,21.9702411221736,3628.418343956063,3.0
859,58,Sussex,Type B,25.98254044555594,3294.4797132996805,1.0
860,74,Plymouth Rock,Type B,33.839345871316844,2867.320712968656,3.0
861,61,Leghorn,Type B,27.080906512954975,1924.181831008831,10.0
862,14,Rhode Island Red,Type C,20.201039396482486,3173.391479029835,4.0
863,44,Rhode Island Red,Type C,24.24118534368143,3218.90694460479,4.0
864,11,Plymouth Rock,Type B,20.668923625594424,2909.022212049102,7.0
865,42,Leghorn,Type B,20.544314339202533,1918.234078947748,5.0
866,65,Leghorn,Type B,24.135797796433284,2189.5018295443047,7.0
867,7,Rhode Island Red,Type C,24.13418508018418,3147.1677720509856,12.0
868,55,Sussex,Type C,31.80689903902406,2012.1798354165414,2.0
869,51,Rhode Island Red,Type A,34.62251979171668,3607.7263846953665,5.0
870,72,Leghorn,Type A,25.568106408349976,2313.7110217455856,9.0
871,42,Plymouth Rock,Type B,26.43330318291558,3176.8029821745426,3.0
872,40,Rhode Island Red,Type C,32.671841544290324,2943.253441474962,4.0
873,45,Leghorn,Type C,24.0220853014327,1812.0013061084503,8.0
874,73,Rhode Island Red,Type C,22.34572706605172,2579.641606289023,7.0
875,17,Sussex,Type B,32.796344351054756,2491.868567731012,5.0
876,62,Rhode Island Red,Type A,20.69750879660098,2979.3116101238593,3.0
877,54,Rhode Island Red,Type B,29.295491602991234,2754.9829113935953,1.0
878,34,Leghorn,Type A,28.4298927120021,2654.6668120544314,2.0
879,66,Leghorn,Type A,25.188806712525412,2358.1554613321186,6.0
880,29,Leghorn,Type B,24.727842816460385,2503.500110111796,10.0
881,31,Rhode Island Red,Type A,31.57786589272432,3310.952758170811,0.0
882,55,Sussex,Type A,21.296369161438196,3169.717367753047,4.0
883,61,Plymouth Rock,Type C,23.55176463967078,3021.200203349955,6.0
884,51,Plymouth Rock,Type A,30.986730977571348,2718.7479885789767,5.0
885,43,Leghorn,Type B,28.224808755896362,1933.6301976045038,7.0
886,20,Leghorn,Type B,21.919823128003795,2455.2010094551615,8.0
887,26,Rhode Island Red,Type A,33.2320342142309,2835.815939645406,4.0
888,58,Plymouth Rock,Type C,25.901717698453872,2688.779388229666,3.0
889,25,Leghorn,Type C,32.41802562983259,2041.5954627983429,6.0
890,20,Sussex,Type A,31.81569523291563,2486.3593011513417,7.0
891,63,Sussex,Type A,29.366381697075923,2412.9574780344346,0.0
892,35,Leghorn,Type B,27.417216969426395,2580.533344112,6.0
893,46,Leghorn,Type A,34.69326260572635,2390.693897374324,4.0
894,36,Plymouth Rock,Type C,22.174476085697258,3124.6228178425285,8.0
895,63,Plymouth Rock,Type A,30.87733591326672,2590.840531830371,3.0
896,38,Rhode Island Red,Type B,22.867860521971835,3644.6227775324737,3.0
897,13,Plymouth Rock,Type B,25.073946579985225,2893.701419563532,3.0
898,15,Sussex,Type B,24.63048115059793,2760.4998728579662,8.0
899,14,Sussex,Type B,34.205539816080844,3157.6723034605952,2.0
900,21,Leghorn,Type B,34.51034266682413,1962.3138367529257,4.0
901,72,Plymouth Rock,Type A,22.745231663520908,3169.9651488605505,4.0
902,52,Rhode Island Red,Type A,20.33052740446256,3536.5917112930747,11.0
903,56,Sussex,Type A,30.800120594946698,2327.0339261603895,2.0
904,29,Sussex,Type A,26.269849008057264,2964.871999573412,3.0
905,25,Rhode Island Red,Type B,21.332603676313465,3438.017706823914,3.0
906,69,Rhode Island Red,Type C,30.256311583655638,2864.9571876682253,3.0
907,67,Sussex,Type A,28.176582923910495,2869.9071033608825,9.0
908,55,Sussex,Type C,34.70775233001659,2084.0017145206257,5.0
909,40,Rhode Island Red,Type A,23.411142437920685,3532.122825533021,7.0
910,70,Sussex,Type A,26.059668144898225,2269.3119965663223,9.0
911,19,Leghorn,Type C,28.138187050931343,2119.0930952711196,4.0
912,43,Leghorn,Type B,31.875499826800272,2347.8457895964275,5.0
913,74,Rhode Island Red,Type A,28.23257985080088,3461.935221003125,4.0
914,5,Plymouth Rock,Type A,29.193502412929238,2433.407984451613,8.0
915,27,Rhode Island Red,Type A,23.39220577384911,2901.377850643261,2.0
916,43,Rhode Island Red,Type C,32.703780921328395,2742.310606387448,3.0
917,61,Plymouth Rock,Type B,26.429458204557136,3127.2749652514635,5.0
918,38,Plymouth Rock,Type C,22.114394412826538,2765.6448823847886,5.0
919,45,Plymouth Rock,Type C,29.96281871758126,2720.991388649357,4.0
920,17,Leghorn,Type B,23.241356797779613,2149.9747294327562,11.0
921,74,Sussex,Type C,21.463437653589494,2448.0751515816346,3.0
922,10,Leghorn,Type B,32.929803626064086,2705.119596358511,15.0
923,56,Sussex,Type A,26.902433967326594,3249.269761319186,6.0
924,7,Leghorn,Type B,31.239255690436647,2113.0316602801818,13.0
925,67,Sussex,Type A,24.358813397095325,3077.5739383008927,3.0
926,53,Leghorn,Type C,31.804552023764995,2197.797033062524,6.0
927,51,Plymouth Rock,Type C,21.679038905322955,2801.0258774886897,5.0
928,59,Rhode Island Red,Type A,25.33960060692279,3074.510213504254,8.0
929,68,Leghorn,Type C,34.67092726960293,2431.0590308872,5.0
930,69,Sussex,Type B,31.90984574552009,3002.535377236294,0.0
931,71,Plymouth Rock,Type A,27.45883895472032,3419.4852103305616,5.0
932,19,Leghorn,Type C,25.096662073428277,1924.631159790291,5.0
933,36,Leghorn,Type A,33.08203550033715,1835.4892826412859,10.0
934,72,Plymouth Rock,Type B,28.172716386267737,3375.69455880413,6.0
935,22,Leghorn,Type B,31.376375268036668,2327.2718999590325,5.0
936,47,Rhode Island Red,Type C,31.31161520474246,3100.1404832134267,5.0
937,39,Leghorn,Type B,20.269185178527376,1872.2935915196435,7.0
938,62,Rhode Island Red,Type A,21.8938067418892,3441.3583280254365,6.0
939,37,Rhode Island Red,Type B,29.89444049592113,3553.6149413142293,4.0
940,18,Plymouth Rock,Type A,22.42429716928807,3176.182845089304,7.0
941,38,Leghorn,Type A,23.83240016983407,2258.462264806232,7.0
942,65,Plymouth Rock,Type B,34.19956931299411,3324.729719287474,3.0
943,8,Leghorn,Type C,28.402733875623678,2149.5104935019235,7.0
944,63,Leghorn,Type B,31.260942604990205,2009.5103431262708,3.0
945,33,Sussex,Type A,28.3697110817396,3037.112952934988,11.0
946,10,Leghorn,Type A,28.287704221740878,1859.4978333115484,8.0
947,53,Plymouth Rock,Type B,21.41227865188547,3374.20684467912,3.0
948,44,Rhode Island Red,Type C,25.154947889136544,3047.739909469137,2.0
949,69,Leghorn,Type C,24.236463480297676,2448.845838467061,8.0
950,73,Sussex,Type A,25.8609254842042,3076.068164738747,4.0
951,31,Plymouth Rock,Type A,31.975162823364926,2739.643380820272,3.0
952,10,Leghorn,Type C,25.57899001875297,2073.027960231722,7.0
953,17,Plymouth Rock,Type B,26.77545228847524,3035.7049323810074,8.0
954,68,Sussex,Type A,25.960720857279746,2850.7302680354614,3.0
955,66,Sussex,Type A,21.401119579629434,2662.0498675569834,6.0
956,23,Plymouth Rock,Type C,26.616082373761756,2740.9423600049267,9.0
957,47,Leghorn,Type B,22.934139095667724,1852.4516651364038,5.0
958,24,Rhode Island Red,Type C,22.800849436595623,2513.9817129713647,8.0
959,72,Sussex,Type B,21.410541566513995,2381.5537869112977,3.0
960,48,Leghorn,Type B,25.35006461212647,2693.701553246826,9.0
961,27,Leghorn,Type B,31.36222827184126,1802.5429693025199,5.0
962,6,Rhode Island Red,Type A,24.146625358750942,2825.785002314929,9.0
963,26,Sussex,Type C,24.685236528282704,2996.84888785942,4.0
964,61,Sussex,Type C,29.640119865086355,2980.9065582901294,1.0
965,11,Leghorn,Type B,22.937612188803783,2332.941280891413,11.0
966,60,Leghorn,Type A,33.454368956353015,2216.951535719809,7.0
967,71,Rhode Island Red,Type A,27.802857848773318,3066.2729389073847,3.0
968,20,Rhode Island Red,Type C,26.714044104803254,2998.633506440279,4.0
969,55,Sussex,Type A,28.36730287893802,2848.2920875348914,6.0
970,16,Plymouth Rock,Type A,22.490514701242933,3242.746813707758,7.0
971,57,Sussex,Type B,29.202097079587645,2939.4421472836275,1.0
972,9,Leghorn,Type A,25.446511049510157,2385.0152981624396,10.0
973,31,Sussex,Type B,33.457795114469285,2367.1947965544123,3.0
974,16,Plymouth Rock,Type C,22.532813100165292,2365.994460675125,6.0
975,21,Rhode Island Red,Type A,27.605766557981617,3675.955281818575,7.0
976,10,Plymouth Rock,Type C,28.971689440535272,2855.172143177919,6.0
977,9,Plymouth Rock,Type C,20.50075402679572,3161.6667721824965,5.0
978,61,Plymouth Rock,Type A,25.455396871342103,2945.0937442750696,5.0
979,32,Rhode Island Red,Type A,30.989528520512494,3721.4939918653836,3.0
980,73,Plymouth Rock,Type C,32.3056626117346,2334.431082835734,4.0
981,63,Plymouth Rock,Type A,24.697429922259236,2895.8008742311304,5.0
982,37,Plymouth Rock,Type B,31.97889908574127,3139.210990051799,4.0
983,66,Leghorn,Type B,34.51633815655083,1868.5957624814805,6.0
984,54,Plymouth Rock,Type A,32.853109041126416,3082.9875055774364,5.0
985,23,Rhode Island Red,Type C,21.764659822389877,2631.9829980124073,10.0
986,73,Plymouth Rock,Type A,31.095954981283107,2894.985902993473,4.0
987,70,Plymouth Rock,Type A,24.79500248660817,3036.037700014322,3.0
988,51,Rhode Island Red,Type C,34.82623984118115,3250.1502812985177,4.0
989,43,Plymouth Rock,Type C,27.28038474739831,2975.1460777285947,3.0
990,72,Rhode Island Red,Type B,21.836508475384115,2729.863162944715,4.0
991,37,Plymouth Rock,Type C,30.877783220410862,2258.1337910268285,4.0
992,17,Rhode Island Red,Type B,24.84516797579321,2921.790455629554,9.0
993,58,Plymouth Rock,Type C,34.956172356224926,2776.9095353227513,3.0
994,11,Plymouth Rock,Type A,34.696736867817826,3223.2150676084693,12.0
995,18,Leghorn,Type B,29.842010270308712,2114.0036494322094,8.0
996,23,Leghorn,Type B,21.947396734275763,2069.994120362152,5.0
997,58,Plymouth Rock,Type B,30.302914965125435,3216.874155438457,6.0
998,24,Plymouth Rock,Type A,21.395457296900407,2860.518394832826,3.0
999,33,Sussex,Type A,20.440462386535884,2312.9219768683474,1.0
